Date,Ticker,Open,High,Low,Close,Volume
2022-10-27,GOOGL,182.81,183.17,176.88,181.9,2032276
2022-10-28,GOOGL,181.0,193.07,181.0,188.72,5921233
2022-10-29,GOOGL,189.83,189.83,181.62,183.03,4098001
2022-10-30,GOOGL,183.22,188.98,183.22,188.42,3980494
2022-10-31,GOOGL,189.36,194.3,185.46,188.96,2881472
2022-11-01,GOOGL,188.9,196.79,188.9,196.17,4497333
2022-11-02,GOOGL,195.14,198.07,194.89,195.57,3131661
2022-11-03,GOOGL,194.85,204.02,194.85,201.68,2539940
2022-11-04,GOOGL,202.95,204.33,202.95,204.0,4889387
2022-11-05,GOOGL,202.34,203.72,201.94,202.54,5042588
2022-11-06,GOOGL,202.41,206.41,200.4,203.66,5286725
2022-11-07,GOOGL,204.89,207.23,204.87,206.77,2933426
2022-11-08,GOOGL,206.17,209.93,206.17,209.68,5252465
2022-11-09,GOOGL,211.08,212.89,210.36,212.89,5584652
2022-11-10,GOOGL,213.39,213.39,209.7,210.21,3333664
2022-11-11,GOOGL,208.59,211.16,208.59,210.57,1887895
2022-11-12,GOOGL,211.84,213.89,206.97,209.84,2090474
2022-11-13,GOOGL,209.28,214.8,209.28,213.9,2599500
2022-11-14,GOOGL,215.1,216.17,207.84,214.75,5045247
2022-11-15,GOOGL,214.68,223.54,214.68,222.03,4658209
2022-11-16,GOOGL,219.28,223.61,219.28,223.43,3174910
2022-11-17,GOOGL,224.7,224.7,221.59,223.46,4888044
2022-11-18,GOOGL,223.05,225.97,223.05,225.51,3848721
2022-11-19,GOOGL,225.34,235.76,223.2,227.44,1594229
2022-11-20,GOOGL,226.79,226.79,209.3,215.8,1482898
2022-11-21,GOOGL,214.44,214.44,207.87,208.35,3286725
2022-11-22,GOOGL,209.31,212.16,206.04,208.88,5067296
2022-11-23,GOOGL,208.78,212.63,208.78,212.21,1785328
2022-11-24,GOOGL,213.11,213.11,209.4,211.13,5582576
2022-11-25,GOOGL,211.62,216.4,211.62,214.82,4779752
2022-11-26,GOOGL,216.29,219.62,212.7,216.37,5294887
2022-11-27,GOOGL,214.23,220.96,214.23,220.68,3656882
2022-11-28,GOOGL,220.24,221.91,216.42,220.45,5663349
2022-11-29,GOOGL,219.58,225.08,219.58,224.97,2690164
2022-11-30,GOOGL,225.48,227.45,220.42,225.19,5898304
2022-12-01,GOOGL,226.09,226.09,215.24,217.56,2673455
2022-12-02,GOOGL,217.19,217.19,215.31,215.33,1372914
2022-12-03,GOOGL,216.29,218.07,214.64,215.7,4814748
2022-12-04,GOOGL,214.72,218.37,214.72,218.23,5144931
2022-12-05,GOOGL,219.38,221.02,218.12,219.0,2677804
2022-12-06,GOOGL,216.88,228.71,216.88,222.92,2099040
2022-12-07,GOOGL,218.95,218.95,211.15,213.17,4572698
2022-12-08,GOOGL,212.83,212.83,210.58,210.91,3188508
2022-12-09,GOOGL,208.48,212.34,208.48,211.49,2171299
2022-12-10,GOOGL,211.05,214.71,211.05,212.91,3805796
2022-12-11,GOOGL,212.75,219.84,212.75,217.37,2044108
2022-12-12,GOOGL,216.27,220.89,215.12,219.96,3904385
2022-12-13,GOOGL,221.53,225.06,221.53,224.59,1638597
2022-12-14,GOOGL,224.28,229.69,222.59,225.64,2860454
2022-12-15,GOOGL,227.15,230.05,227.15,229.56,4904928
2022-12-16,GOOGL,228.05,229.27,227.04,228.68,2859561
2022-12-17,GOOGL,227.66,227.66,222.33,225.65,4744141
2022-12-18,GOOGL,223.3,223.3,219.85,220.07,2093407
2022-12-19,GOOGL,220.06,220.58,215.25,219.29,1812101
2022-12-20,GOOGL,218.85,227.32,218.85,226.08,3463642
2022-12-21,GOOGL,224.14,224.66,222.22,223.32,1641119
2022-12-22,GOOGL,222.51,227.98,220.67,224.52,1207522
2022-12-23,GOOGL,224.12,224.12,219.21,220.17,4050242
2022-12-24,GOOGL,221.05,221.05,215.08,215.19,4804891
2022-12-25,GOOGL,215.7,223.2,207.09,215.42,2544655
2022-12-26,GOOGL,215.55,226.85,215.55,226.51,2041007
2022-12-27,GOOGL,224.06,235.41,224.06,232.25,2806237
2022-12-28,GOOGL,232.67,238.02,232.67,237.36,1814268
2022-12-29,GOOGL,237.5,239.16,237.5,238.74,5045092
2022-12-30,GOOGL,238.95,238.95,235.53,237.77,4018771
2022-12-31,GOOGL,236.3,242.59,236.3,242.18,2972730
2023-01-01,GOOGL,241.74,242.65,239.5,241.17,4316819
2023-01-02,GOOGL,240.19,240.19,239.26,239.61,3825627
2023-01-03,GOOGL,241.2,242.31,240.5,240.86,3707550
2023-01-04,GOOGL,239.97,243.06,239.97,242.2,1584605
2023-01-05,GOOGL,241.98,246.77,241.98,246.19,5055265
2023-01-06,GOOGL,246.7,252.37,246.7,252.19,4614287
2023-01-07,GOOGL,251.81,252.86,250.69,252.23,2164458
2023-01-08,GOOGL,250.97,255.53,250.97,255.36,3901004
2023-01-09,GOOGL,256.04,256.04,254.89,255.28,1333668
2023-01-10,GOOGL,255.47,255.62,253.4,255.59,3310654
2023-01-11,GOOGL,255.34,258.0,255.34,257.98,3580182
2023-01-12,GOOGL,257.26,260.29,257.26,258.33,1830340
2023-01-13,GOOGL,257.5,265.58,257.5,262.91,5826361
2023-01-14,GOOGL,262.22,268.32,262.22,267.81,1509862
2023-01-15,GOOGL,269.87,279.71,249.31,264.05,4240715
2023-01-16,GOOGL,262.3,287.98,262.3,280.75,3185712
2023-01-17,GOOGL,279.16,302.56,279.16,289.07,4723110
2023-01-18,GOOGL,286.88,305.08,286.88,304.91,3808406
2023-01-19,GOOGL,304.66,306.25,303.97,305.74,4343705
2023-01-20,GOOGL,305.16,305.93,302.39,302.9,4608717
2023-01-21,GOOGL,302.04,316.26,293.22,305.75,3774580
2023-01-22,GOOGL,306.06,330.36,306.06,318.47,3478370
2023-01-23,GOOGL,315.7,315.7,303.26,304.45,4420462
2023-01-24,GOOGL,307.33,310.91,307.33,309.95,3303472
2023-01-25,GOOGL,310.02,314.95,310.02,314.28,2807171
2023-01-26,GOOGL,313.41,315.26,303.39,312.04,3586528
2023-01-27,GOOGL,311.08,311.08,302.74,302.82,2921389
2023-01-28,GOOGL,301.76,303.57,301.76,303.07,1415240
2023-01-29,GOOGL,303.42,306.44,303.42,305.14,3374228
2023-01-30,GOOGL,304.18,310.32,300.82,307.8,5489658
2023-01-31,GOOGL,307.91,307.91,299.33,300.44,5919494
2023-02-01,GOOGL,300.81,300.81,288.95,293.67,4421805
2023-02-02,GOOGL,295.41,295.41,281.15,282.76,4053861
2023-02-03,GOOGL,282.53,282.53,281.01,281.31,3461574
2023-02-04,GOOGL,278.81,282.15,274.34,280.66,3995584
2023-02-05,GOOGL,280.33,280.33,271.48,273.21,4881891
2023-02-06,GOOGL,274.46,275.57,272.46,275.1,5210533
2023-02-07,GOOGL,275.62,278.5,275.62,277.68,3162401
2023-02-08,GOOGL,276.07,293.74,272.03,278.4,7718179
2023-02-09,GOOGL,278.93,297.14,278.93,295.44,5045329
2023-02-10,GOOGL,292.65,293.72,290.66,293.26,3092345
2023-02-11,GOOGL,294.78,294.78,288.96,290.39,3330507
2023-02-12,GOOGL,286.31,292.46,286.31,292.13,2420546
2023-02-13,GOOGL,291.26,293.64,291.26,292.03,4532626
2023-02-14,GOOGL,291.75,291.75,286.03,288.14,2079251
2023-02-15,GOOGL,290.21,295.15,290.21,292.69,5317035
2023-02-16,GOOGL,293.13,301.17,293.13,295.49,5563728
2023-02-17,GOOGL,298.34,304.22,298.34,302.67,2472809
2023-02-18,GOOGL,303.69,307.68,303.27,305.84,2845543
2023-02-19,GOOGL,307.23,320.1,305.2,312.52,3114332
2023-02-20,GOOGL,314.01,314.01,298.74,304.52,4627337
2023-02-21,GOOGL,303.0,303.0,298.4,298.84,3600868
2023-02-22,GOOGL,298.8,307.78,298.8,303.57,2516543
2023-02-23,GOOGL,303.75,315.72,303.75,311.55,2925382
2023-02-24,GOOGL,312.03,321.49,312.03,318.06,2826854
2023-02-25,GOOGL,315.82,315.82,314.28,314.28,2737107
2023-02-26,GOOGL,314.88,314.88,314.23,314.42,2740938
2023-02-27,GOOGL,313.34,315.72,310.29,314.61,4501532
2023-02-28,GOOGL,313.9,322.82,313.9,320.57,2733643
2023-03-01,GOOGL,320.82,332.57,314.64,323.39,5573201
2023-03-02,GOOGL,321.58,337.21,321.58,334.36,3688264
2023-03-03,GOOGL,335.33,335.33,328.22,330.84,1285991
2023-03-04,GOOGL,330.79,336.36,326.6,327.21,4582550
2023-03-05,GOOGL,324.62,325.29,316.1,316.52,3845287
2023-03-06,GOOGL,314.21,326.29,314.21,324.98,2627332
2023-03-07,GOOGL,326.22,337.0,326.22,332.12,5067990
2023-03-08,GOOGL,331.91,339.64,331.91,336.77,4298765
2023-03-09,GOOGL,334.49,341.33,334.49,341.0,1195473
2023-03-10,GOOGL,340.63,343.54,340.63,341.1,2130793
2023-03-11,GOOGL,339.15,339.15,331.43,332.36,2574373
2023-03-12,GOOGL,330.5,332.0,330.32,331.33,1260705
2023-03-13,GOOGL,328.23,334.87,325.99,330.5,3715243
2023-03-14,GOOGL,329.62,338.47,329.62,335.51,3924992
2023-03-15,GOOGL,335.71,335.71,331.33,332.13,2296512
2023-03-16,GOOGL,334.54,335.35,332.45,334.46,2578228
2023-03-17,GOOGL,333.5,341.5,333.5,337.52,3220663
2023-03-18,GOOGL,334.38,347.34,334.38,342.36,5637321
2023-03-19,GOOGL,342.2,342.2,323.22,330.51,2666992
2023-03-20,GOOGL,327.91,343.55,327.91,343.22,4650102
2023-03-21,GOOGL,343.63,345.56,343.63,345.03,4281454
2023-03-22,GOOGL,341.34,344.83,341.34,344.3,2703961
2023-03-23,GOOGL,342.76,346.95,342.76,344.89,2633510
2023-03-24,GOOGL,344.38,350.07,341.08,346.85,2181551
2023-03-25,GOOGL,348.29,348.92,337.64,339.33,5427628
2023-03-26,GOOGL,338.25,338.25,329.38,329.63,3558827
2023-03-27,GOOGL,333.09,342.65,333.09,339.3,2039350
2023-03-28,GOOGL,337.97,337.97,332.54,333.99,1131517
2023-03-29,GOOGL,334.68,335.54,325.65,332.58,3496555
2023-03-30,GOOGL,330.42,330.42,322.12,322.39,2599690
2023-03-31,GOOGL,322.98,322.98,319.45,321.1,2135368
2023-04-01,GOOGL,323.3,332.31,319.57,324.23,5653599
2023-04-02,GOOGL,324.36,346.1,324.36,333.6,4644817
2023-04-03,GOOGL,332.35,332.35,306.84,316.38,5169370
2023-04-04,GOOGL,316.3,316.3,301.86,302.13,1664788
2023-04-05,GOOGL,302.66,302.66,296.98,298.72,4097616
2023-04-06,GOOGL,296.7,303.05,294.8,297.15,2101890
2023-04-07,GOOGL,297.62,297.62,287.45,290.53,3230197
2023-04-08,GOOGL,291.13,291.13,283.63,285.25,2050614
2023-04-09,GOOGL,284.72,289.82,284.72,289.64,4420823
2023-04-10,GOOGL,290.78,290.78,287.77,288.82,4213934
2023-04-11,GOOGL,288.0,299.11,288.0,292.34,3767091
2023-04-12,GOOGL,293.5,305.09,292.95,300.68,5341873
2023-04-13,GOOGL,299.66,299.66,291.36,291.42,4740085
2023-04-14,GOOGL,291.78,294.53,289.57,290.83,2265670
2023-04-15,GOOGL,291.85,291.85,285.07,285.43,2416689
2023-04-16,GOOGL,283.73,283.85,283.24,283.61,1401415
2023-04-17,GOOGL,284.95,284.95,283.04,283.15,1744101
2023-04-18,GOOGL,283.76,283.76,275.47,281.04,4464296
2023-04-19,GOOGL,283.72,288.93,282.95,286.63,1536915
2023-04-20,GOOGL,285.4,285.4,278.71,282.23,3384052
2023-04-21,GOOGL,284.49,286.2,284.49,286.16,3737643
2023-04-22,GOOGL,287.04,291.68,284.88,286.5,4065672
2023-04-23,GOOGL,286.69,286.69,279.82,281.44,3452000
2023-04-24,GOOGL,281.12,281.12,278.4,279.42,1756089
2023-04-25,GOOGL,276.99,286.49,276.99,283.65,4126942
2023-04-26,GOOGL,284.61,289.64,284.61,287.31,1505057
2023-04-27,GOOGL,287.44,287.44,284.57,284.69,1194741
2023-04-28,GOOGL,287.32,291.65,286.91,288.21,1591203
2023-04-29,GOOGL,289.52,289.52,283.12,284.61,2545610
2023-04-30,GOOGL,286.28,286.28,281.96,282.05,2278247
2023-05-01,GOOGL,280.8,285.29,278.83,281.86,2935829
2023-05-02,GOOGL,282.37,282.37,273.21,275.49,3080974
2023-05-03,GOOGL,279.84,279.84,269.83,270.54,2202425
2023-05-04,GOOGL,272.41,272.41,268.52,269.43,3360237
2023-05-05,GOOGL,269.44,269.44,267.08,268.03,3960481
2023-05-06,GOOGL,270.7,270.7,269.49,269.71,3999484
2023-05-07,GOOGL,268.87,271.53,263.7,267.47,1781917
2023-05-08,GOOGL,268.01,268.01,262.06,263.12,3762220
2023-05-09,GOOGL,265.15,269.02,265.15,266.64,3613919
2023-05-10,GOOGL,265.03,269.56,257.21,264.35,4688136
2023-05-11,GOOGL,264.81,272.71,264.81,271.68,4745410
2023-05-12,GOOGL,271.48,272.79,266.75,268.87,5895880
2023-05-13,GOOGL,269.21,278.84,269.21,274.82,6097542
2023-05-14,GOOGL,274.32,274.32,267.56,268.22,2602836
2023-05-15,GOOGL,267.95,267.95,261.64,265.61,1754906
2022-01-01,AMZN,116.25,116.72,116.25,116.58,3041394
2022-01-02,AMZN,116.22,118.29,116.22,117.31,2709059
2022-01-03,AMZN,117.21,119.64,117.21,119.48,2176212
2022-01-04,AMZN,120.42,120.42,119.3,119.34,2201418
2022-01-05,AMZN,120.27,120.27,119.38,119.41,4928788
2022-01-06,AMZN,120.63,120.63,119.14,119.33,5147923
2022-01-07,AMZN,119.39,121.48,118.66,120.62,3629146
2022-01-08,AMZN,119.71,124.49,119.71,122.91,5074323
2022-01-09,AMZN,122.78,126.41,122.78,125.24,2013599
2022-01-10,AMZN,125.8,128.81,125.8,128.3,2843730
2022-01-11,AMZN,129.09,129.76,129.09,129.61,2763183
2022-01-12,AMZN,129.85,129.85,128.23,129.5,3204319
2022-01-13,AMZN,130.09,132.95,128.69,130.96,5003431
2022-01-14,AMZN,131.9,131.9,126.96,127.37,4983371
2022-01-15,AMZN,128.0,128.0,123.02,126.15,4129559
2022-01-16,AMZN,125.56,125.56,120.3,122.81,5986048
2022-01-17,AMZN,122.96,128.82,122.96,126.09,3367397
2022-01-18,AMZN,127.19,134.2,126.46,130.08,4292250
2022-01-19,AMZN,129.85,129.85,125.11,125.7,4443034
2022-01-20,AMZN,126.77,126.77,123.37,123.92,2903588
2022-01-21,AMZN,123.65,125.25,122.74,122.92,4047025
2022-01-22,AMZN,123.02,128.28,123.02,127.99,5066928
2022-01-23,AMZN,128.32,128.53,128.02,128.42,2933170
2022-01-24,AMZN,126.7,129.06,126.7,128.91,3336263
2022-01-25,AMZN,128.01,129.24,128.01,129.08,2520749
2022-01-26,AMZN,128.78,130.62,128.31,129.54,2810048
2022-01-27,AMZN,130.01,130.01,128.3,128.35,3407973
2022-01-28,AMZN,128.84,128.84,128.05,128.14,1331896
2022-01-29,AMZN,126.87,129.97,126.07,127.82,1294660
2022-01-30,AMZN,128.79,128.79,123.49,125.78,4570089
2022-01-31,AMZN,126.72,130.86,126.72,128.09,1512607
2022-02-01,AMZN,128.08,133.2,128.08,130.96,6663760
2022-02-02,AMZN,129.81,135.98,129.81,135.41,5617125
2022-02-03,AMZN,135.86,135.86,129.75,130.66,1702785
2022-02-04,AMZN,130.44,130.44,128.14,128.88,3724566
2022-02-05,AMZN,129.56,131.61,129.56,131.58,3977872
2022-02-06,AMZN,132.27,132.27,130.05,131.65,5863272
2022-02-07,AMZN,132.44,132.44,128.91,128.93,1625549
2022-02-08,AMZN,129.82,131.26,127.55,129.19,3937443
2022-02-09,AMZN,130.12,130.12,126.65,126.92,2223569
2022-02-10,AMZN,126.06,126.89,126.06,126.76,3779313
2022-02-11,AMZN,127.52,129.18,126.83,127.15,3983578
2022-02-12,AMZN,126.54,129.18,126.54,129.11,2461872
2022-02-13,AMZN,128.71,130.02,128.71,129.62,1441401
2022-02-14,AMZN,128.88,130.22,128.88,130.03,3706537
2022-02-15,AMZN,129.11,130.31,129.11,129.58,1197668
2022-02-16,AMZN,129.21,131.08,129.21,130.81,4061564
2022-02-17,AMZN,131.62,133.91,130.09,131.06,5733623
2022-02-18,AMZN,131.34,131.34,123.81,126.41,6515758
2022-02-19,AMZN,125.42,125.42,120.83,121.31,3732756
2022-02-20,AMZN,120.01,121.52,119.08,120.34,2181047
2022-02-21,AMZN,120.64,122.34,120.64,121.87,3482260
2022-02-22,AMZN,121.78,123.83,121.78,123.36,1829911
2022-02-23,AMZN,124.23,124.23,123.12,123.79,2501501
2022-02-24,AMZN,124.28,124.28,120.97,121.96,4108045
2022-02-25,AMZN,120.81,120.81,120.11,120.38,4159597
2022-02-26,AMZN,120.3,121.26,120.3,121.13,2121362
2022-02-27,AMZN,120.89,121.75,120.46,121.05,1163884
2022-02-28,AMZN,121.32,121.32,119.66,119.69,2617167
2022-03-01,AMZN,119.47,119.98,119.47,119.86,3310301
2022-03-02,AMZN,119.96,121.32,119.42,120.18,1864430
2022-03-03,AMZN,120.15,120.88,118.43,119.08,5711199
2022-03-04,AMZN,119.48,119.48,117.05,117.21,2670680
2022-03-05,AMZN,117.11,118.92,117.11,118.56,2445719
2022-03-06,AMZN,118.66,118.66,117.75,118.0,3538222
2022-03-07,AMZN,118.52,118.86,117.92,118.35,4176623
2022-03-08,AMZN,118.67,118.67,117.47,117.92,2202281
2022-03-09,AMZN,117.18,118.51,116.03,117.4,2954106
2022-03-10,AMZN,116.35,118.93,116.35,118.66,4015370
2022-03-11,AMZN,117.87,119.46,117.87,118.39,3029804
2022-03-12,AMZN,118.91,118.91,116.61,117.43,3769219
2022-03-13,AMZN,117.23,119.23,117.23,118.43,3879642
2022-03-14,AMZN,118.64,118.64,117.36,117.65,2962156
2022-03-15,AMZN,117.32,121.38,117.32,118.63,2450733
2022-03-16,AMZN,117.89,117.89,114.52,115.94,4292993
2022-03-17,AMZN,116.16,116.16,113.15,113.78,1308193
2022-03-18,AMZN,113.65,114.79,113.65,114.44,2632609
2022-03-19,AMZN,115.09,116.45,115.09,116.17,4226445
2022-03-20,AMZN,115.9,118.91,115.9,116.5,2747308
2022-03-21,AMZN,116.82,116.82,110.85,111.5,4104346
2022-03-22,AMZN,110.67,113.41,110.67,112.97,3599450
2022-03-23,AMZN,113.77,114.14,113.77,113.92,3401648
2022-03-24,AMZN,113.68,116.02,111.61,113.78,4679817
2022-03-25,AMZN,114.78,114.78,111.12,111.52,2794245
2022-03-26,AMZN,111.14,113.41,111.14,113.22,3449846
2022-03-27,AMZN,113.36,114.25,112.69,113.55,2574494
2022-03-28,AMZN,113.58,115.13,112.07,112.68,1826741
2022-03-29,AMZN,113.05,113.05,107.57,108.93,2379275
2022-03-30,AMZN,109.6,110.95,109.6,110.41,4719293
2022-03-31,AMZN,110.33,110.33,109.53,109.81,5262782
2022-04-01,AMZN,110.58,112.52,110.38,110.65,2766821
2022-04-02,AMZN,110.35,110.35,107.71,107.88,4834156
2022-04-03,AMZN,107.94,109.89,105.86,108.03,2113629
2022-04-04,AMZN,107.72,111.82,107.72,111.03,2235834
2022-04-05,AMZN,110.21,112.28,110.21,111.94,2723800
2022-04-06,AMZN,111.38,111.82,111.38,111.7,2016568
2022-04-07,AMZN,111.2,111.26,110.78,111.03,4022673
2022-04-08,AMZN,110.8,112.39,110.8,112.36,3690084
2022-04-09,AMZN,111.29,112.9,111.29,112.59,1814665
2022-04-10,AMZN,112.25,114.6,110.9,112.9,4095409
2022-04-11,AMZN,113.71,115.66,113.71,114.92,3061300
2022-04-12,AMZN,114.42,114.42,111.01,112.8,2405618
2022-04-13,AMZN,113.5,119.85,110.79,115.18,6718900
2022-04-14,AMZN,115.99,115.99,105.3,110.49,4499744
2022-04-15,AMZN,111.46,118.86,111.46,117.51,4588152
2022-04-16,AMZN,117.29,117.29,114.94,115.22,5155056
2022-04-17,AMZN,113.66,116.05,113.66,115.92,2636065
2022-04-18,AMZN,116.53,117.55,115.87,116.0,1258130
2022-04-19,AMZN,116.17,116.33,111.28,114.2,4828021
2022-04-20,AMZN,113.75,113.75,109.98,110.76,2655480
2022-04-21,AMZN,110.23,110.23,109.75,109.87,4048346
2022-04-22,AMZN,109.78,111.45,106.7,109.99,3453138
2022-04-23,AMZN,109.53,109.53,105.99,106.22,2312954
2022-04-24,AMZN,106.32,108.47,105.82,106.75,5681777
2022-04-25,AMZN,106.86,106.86,101.71,103.74,1996326
2022-04-26,AMZN,103.92,108.41,103.92,106.8,2070839
2022-04-27,AMZN,106.35,106.35,104.36,105.05,4577845
2022-04-28,AMZN,105.73,106.94,105.73,106.43,4343710
2022-04-29,AMZN,106.18,109.68,105.22,107.54,6094273
2022-04-30,AMZN,108.11,108.11,104.61,104.61,5631474
2022-05-01,AMZN,104.22,104.22,101.19,102.18,5715976
2022-05-02,AMZN,102.16,102.16,100.48,100.53,2957557
2022-05-03,AMZN,100.96,102.48,100.96,102.08,2196514
2022-05-04,AMZN,103.51,104.24,102.47,102.84,2714780
2022-05-05,AMZN,101.4,101.49,100.43,101.27,5051639
2022-05-06,AMZN,100.51,104.48,100.51,102.51,6442842
2022-05-07,AMZN,102.14,108.42,102.14,106.05,2557064
2022-05-08,AMZN,106.2,111.07,106.2,108.95,2255893
2022-05-09,AMZN,109.73,109.73,105.86,106.83,3025592
2022-05-10,AMZN,107.09,108.42,107.09,108.19,1084667
2022-05-11,AMZN,108.0,109.19,108.0,109.06,4882214
2022-05-12,AMZN,108.96,112.46,107.34,108.72,3541968
2022-05-13,AMZN,108.64,114.39,108.64,114.3,3653455
2022-05-14,AMZN,115.37,116.43,110.16,112.96,2137316
2022-05-15,AMZN,113.47,113.47,106.94,108.37,4583519
2022-05-16,AMZN,108.5,108.5,106.53,106.9,3063652
2022-05-17,AMZN,107.38,108.15,105.9,106.63,4685620
2022-05-18,AMZN,106.87,106.87,102.79,103.69,3735575
2022-05-19,AMZN,103.96,108.32,103.96,104.77,4061607
2022-05-20,AMZN,104.24,104.24,96.89,98.64,5619107
2022-05-21,AMZN,98.36,101.36,98.36,100.48,2794907
2022-05-22,AMZN,100.65,101.59,100.65,101.53,2150642
2022-05-23,AMZN,102.03,102.13,100.43,101.24,2335998
2022-05-24,AMZN,100.97,100.97,99.32,100.35,3019447
2022-05-25,AMZN,100.7,100.7,98.29,99.21,2303430
2022-05-26,AMZN,98.74,99.34,96.45,97.8,5509318
2022-05-27,AMZN,97.97,100.35,97.97,99.63,4247341
2022-05-28,AMZN,100.01,100.69,100.01,100.57,2060493
2022-05-29,AMZN,99.94,101.07,99.77,100.7,2816862
2022-05-30,AMZN,101.19,102.32,100.81,101.82,4388966
2022-05-31,AMZN,101.86,101.86,100.36,100.86,4218469
2022-06-01,AMZN,101.58,101.58,98.98,100.18,3610436
2022-06-02,AMZN,100.42,100.42,98.82,98.85,1108522
2022-06-03,AMZN,98.39,100.3,97.59,98.37,5273269
2022-06-04,AMZN,98.4,106.73,98.4,102.74,3267503
2022-06-05,AMZN,102.75,102.75,98.53,98.7,1434081
2022-06-06,AMZN,97.86,97.86,92.1,95.36,5441096
2022-06-07,AMZN,95.36,95.36,91.76,92.13,3367853
2022-06-08,AMZN,92.48,92.48,91.05,91.82,5558040
2022-06-09,AMZN,90.88,93.73,90.88,93.01,4408286
2022-06-10,AMZN,92.5,94.43,92.5,94.26,2852107
2022-06-11,AMZN,94.57,94.97,94.57,94.93,1226252
2022-06-12,AMZN,95.26,95.26,93.93,94.65,5578747
2022-06-13,AMZN,94.6,94.6,92.45,92.85,3880112
2022-06-14,AMZN,92.72,93.25,92.72,93.18,3059882
2022-06-15,AMZN,92.61,93.29,92.5,92.8,4167078
2022-06-16,AMZN,92.66,92.66,90.31,90.63,1488080
2022-06-17,AMZN,91.05,91.05,90.35,90.37,2738534
2022-06-18,AMZN,89.93,91.08,89.59,90.33,1746082
2022-06-19,AMZN,90.71,90.71,86.15,89.44,5951018
2022-06-20,AMZN,89.61,89.61,85.12,85.33,1714253
2022-06-21,AMZN,84.95,86.48,84.95,86.38,3359837
2022-06-22,AMZN,87.2,89.56,85.34,87.4,1742896
2022-06-23,AMZN,87.22,91.12,87.22,90.52,5128141
2022-06-24,AMZN,90.16,92.27,90.16,92.24,1840971
2022-06-25,AMZN,92.39,95.56,88.7,92.23,6704792
2022-06-26,AMZN,91.45,91.45,88.23,88.31,3052589
2022-06-27,AMZN,88.05,89.75,88.05,88.63,2031969
2022-06-28,AMZN,88.53,88.53,86.71,86.74,4969625
2022-06-29,AMZN,86.55,87.36,86.55,87.18,3525902
2022-06-30,AMZN,87.51,88.85,85.85,87.35,2044787
2022-07-01,AMZN,87.64,89.69,87.64,89.47,3850540
2022-07-02,AMZN,89.65,90.16,89.65,89.85,2767178
2022-07-03,AMZN,89.62,90.91,84.9,89.48,6804902
2022-07-04,AMZN,89.5,89.5,82.88,84.35,2893575
2022-07-05,AMZN,84.4,86.1,84.4,85.79,1579528
2022-07-06,AMZN,86.16,86.16,84.48,84.89,1782377
2022-07-07,AMZN,85.06,85.06,83.66,84.05,2830771
2022-07-08,AMZN,84.08,85.22,82.93,84.59,5590484
2022-07-09,AMZN,84.78,84.78,81.79,82.71,3442586
2022-07-10,AMZN,82.28,84.87,82.28,83.88,2874482
2022-07-11,AMZN,83.72,86.98,83.72,86.46,3316393
2022-07-12,AMZN,86.41,88.36,86.41,88.11,4077716
2022-07-13,AMZN,88.45,92.18,88.04,88.38,5358474
2022-07-14,AMZN,88.11,88.11,83.36,83.52,3433930
2022-07-15,AMZN,83.49,83.86,83.49,83.77,2414420
2022-07-16,AMZN,84.65,84.65,83.61,83.76,2618871
2022-07-17,AMZN,83.31,85.63,83.31,85.14,1919924
2022-07-18,AMZN,86.3,86.62,85.52,86.17,1982125
2022-07-19,AMZN,86.27,89.19,83.88,86.91,6266100
2022-07-20,AMZN,85.98,85.98,81.95,83.25,4046666
2022-07-21,AMZN,82.95,84.89,82.95,84.75,2793151
2022-07-22,AMZN,84.78,84.85,83.0,83.55,1722478
2022-07-23,AMZN,83.97,85.08,83.97,84.91,2338565
2022-07-24,AMZN,84.53,84.75,82.49,83.69,4514271
2022-07-25,AMZN,84.2,85.48,84.2,85.38,2542928
2022-07-26,AMZN,85.07,86.27,85.07,85.46,3841510
2022-07-27,AMZN,84.99,85.06,84.34,84.69,1688453
2022-07-28,AMZN,84.15,84.28,83.92,84.03,2490789
2022-07-29,AMZN,83.47,84.43,79.5,83.68,6158378
2022-07-30,AMZN,83.13,83.13,77.5,78.83,4266094
2022-07-31,AMZN,79.92,79.92,77.21,77.25,2846619
2022-08-01,AMZN,76.66,77.16,76.38,76.59,2557507
2022-08-02,AMZN,76.41,77.61,76.41,77.46,3781509
2022-08-03,AMZN,77.44,77.51,76.57,77.36,2001211
2022-08-04,AMZN,77.13,77.47,73.72,75.74,4370600
2022-08-05,AMZN,75.27,79.37,75.27,79.36,4499495
2022-08-06,AMZN,79.47,80.16,77.81,79.52,5413183
2022-08-07,AMZN,79.35,84.26,78.22,81.41,3444964
2022-08-08,AMZN,81.93,84.94,81.93,84.81,1518186
2022-08-09,AMZN,84.48,84.48,82.22,82.57,3114444
2022-08-10,AMZN,82.81,82.81,81.57,81.64,2714942
2022-08-11,AMZN,82.15,82.15,81.35,81.56,3620286
2022-08-12,AMZN,81.59,82.17,81.29,81.83,4940190
2022-08-13,AMZN,81.97,83.82,80.51,83.1,6518079
2022-08-14,AMZN,83.12,83.12,79.79,79.85,2206486
2022-08-15,AMZN,80.16,80.69,78.73,79.96,4783492
2022-08-16,AMZN,79.55,81.76,79.55,81.18,5683907
2022-08-17,AMZN,81.62,84.65,81.62,83.92,4687684
